"DATE_GR_PA_PAnewWindow;[2010,1,31,15,8,11]"	year	month	day	secs1970	dODdt_peak_start_time	dODdt_peak_max_time	dODdt_peak_finish_time	dODdt_max_val	GR_secs	PA_newWindow
2236-GlobalL_GL2_31__YGL058W__GLY;1;1;9	2011	8	19	1313712000	23656	29905	48619	0.104081	11992.06278	0.052384
2237-GlobalL_GL2_31__YLL039C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	22425	0.076171	16373.09673	0.532557
2238-GlobalL_GL2_31__YDR390C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.063855	19512.96504	0.031401
2239-GlobalL_GL2_31__YKL210W__GLY;1;1;9	2011	8	19	1313712000	24921	29905	48619	0.110263	11311.67955	0.054901
2243-GlobalL_GL2_31__YGR279C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.06903	18050.01357	0.095406
2244-GlobalL_GL2_31__YKL096W-A__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.071886	17332.91013	0.857326
2245-GlobalL_GL2_31__YLR110C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.067506	18457.72485	0.934634
2151-GlobalL_GL2_32__YBL006C__GLY;1;1;9	2011	8	19	1313712000	23656	24921	44860	0.107295	11624.89999	0.021415
2152-GlobalL_GL2_32__YDR073W__GLY;1;1;9	2011	8	19	1313712000	22425	31137	47386	0.103363	12074.4657	0.011759
2168-GlobalL_GL2_32__YJR060W__GLY;1;1;9	2011	8	19	1313712000	24921	28642	48619	0.108039	11544.60612	0.001195
2170-GlobalL_GL2_32__YJL194W__GLY;1;1;9	2011	8	19	1313712000	24921	29905	49879	0.099257	12572.41291	0.02174
2173-GlobalL_GL2_32__YCR014C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.069476	17934.25549	0.002429
2176-GlobalL_GL2_32__YMR190C__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.063957	19481.81643	0.000453
2181-GlobalL_GL2_32__YDR121W__GLY;1;1;9	2011	8	19	1313712000	6212	6212	23656	0.067097	18570.04354	-0.004002
2211-GlobalL_GL2_32__YDL127W__GLY;1;1;9	2011	8	19	1313712000	26153	31137	49879	0.107863	11577.08908	0.042709
2215-GlobalL_GL2_32__YHR071W__GLY;1;1;9	2011	8	19	1313712000	24921	37381	51111	0.095187	13102.03438	-0.000843
2217-GlobalL_GL2_32__YBR067C__GLY;1;1;9	2011	8	19	1313712000	23656	31137	48619	0.103758	12029.45733	0.57549
2222-GlobalL_GL2_32__YLR383W__GLY;1;1;9	2011	8	19	1313712000	24921	29905	49879	0.104613	11928.7314	0.013444
2233-GlobalL_GL2_32__YDR092W__GLY;1;1;9	2011	8	19	1313712000	26153	29905	51111	0.107315	11628.36826	0.033515
2241-GlobalL_GL2_32__YDR510W__GLY;1;1;9	2011	8	19	1313712000	24921	29905	49879	0.103827	12019.01442	0.053339
2194-GlobalL_GL2_33__YDR013W__GLY;1;1;9	2011	8	19	1313712000	24921	32396	49879	0.102516	12172.70562	0.011262
2195-GlobalL_GL2_33__YDL008W__GLY;1;1;9	2011	8	19	1313712000	24921	32396	49879	0.101098	12343.5093	0.026123
2209-GlobalL_GL2_33__YPR119W__GLY;1;1;9	2011	8	19	1313712000	24921	37381	49879	0.101771	12261.84585	0.030512
2246-GlobalL_GL3_31__YEL040W__GLY;1;1;9	2011	8	19	1313712000	24921	36121	51111	0.095546	13052.74857	0.272633
2247-GlobalL_GL3_31__YAL041W__GLY;1;1;9	2011	8	19	1313712000	23656	28642	48619	0.097902	12749.01607	0.033602
2248-GlobalL_GL3_31__YLR229C__GLY;1;1;9	2011	8	19	1313712000	16174	22425	37381	0.107937	11557.37428	0.056321
2249-GlobalL_GL3_31__YFL039C__GLY;1;1;9	2011	8	19	1313712000	23656	28642	47386	0.105655	11820.95603	0.212571
2250-GlobalL_GL3_31__YIL034C__GLY;1;1;9	2011	8	19	1313712000	23656	28642	47386	0.107318	11637.77062	0.063077
2251-GlobalL_GL3_31__YKL007W__GLY;1;1;9	2011	8	19	1313712000	24921	29905	49879	0.105138	11869.12326	0.039707
2252-GlobalL_GL3_31__YAL029C__GLY;1;1;9	2011	8	19	1313712000	24921	31137	48619	0.106202	11744.30516	0.00481
2253-GlobalL_GL3_31__YGL106W__GLY;1;1;9	2011	8	19	1313712000	26153	32396	49879	0.105687	11815.42978	0.038546
11111__m__GLY;2;1;9	2011	8	19	1313712000	248426	247191	247191	NaN	NaN	NaN
11111__m__GLY;1;2;9	2011	8	19	1313712000	207134	207134	208356	0.646611	288.055203	-0.954049
563__MSRFP__GLY;1;2;9	2011	8	19	1313712000	6199	6199	21149	0.085271	14610.27674	0.003221
